date,arable_field_evapotranspiration_mm,arable_canopy_evapotranspiration_mm,growing_degree_days,accumulated_growing_degree_days,ndvi,minimum_relative_humidity,relative_humidity_at_max_temp,relative_humidity_at_min_temp,shortwave_downwelling_radiation,max_temp,mean_temp,min_temp,max_dew_point_temp,precipitation,precipitation_hours,cumulative_precipitation,sea_level_pressure,vapor_pressure_deficit,crop_coefficient,dew_temp,crop_water_demand_mm_day,sun_duration,wind_speed,wind_direction_degrees,max_wind_speed,min_wind_speed,TrtID
2024-07-11T00:00:00Z,0.3,0.23,22,945,0.66,29,31,97,31,93,77,58,65,0,0,3.74,1016,16,0.79,59,0,12.3,2,88,4,0,18
2024-07-12T00:00:00Z,0.31,0.24,24,969,0.67,25,27,86,30,97,82,62,65,0,0,3.74,1013,22,0.81,59,0,12.4,3,136,4,2,18
2024-07-13T00:00:00Z,0.32,0.26,24,993,0.67,27,28,77,30,99,83,61,65,0,0,3.74,1013,24,0.81,58,0,12.5,2,157,3,1,18
2024-07-14T00:00:00Z,0.29,0.24,25,1017,0.71,27,31,92,30,98,80,64,68,0,2,3.75,1014,18,0.86,63,0,12.2,3,180,6,1,18
2024-07-15T00:00:00Z,0.32,0.28,26,1043,0.67,25,26,70,30,100,86,65,66,0,0,3.75,1010,27,0.8,58,0,12.3,2,149,4,0,18
2024-07-16T00:00:00Z,0.25,0.2,27,1070,0.78,41,43,78,24,90,78,68,67,0,2,3.76,1014,14,0.96,64,0,11.2,2,89,6,0,18
2024-07-17T00:00:00Z,0.24,0.23,23,1093,0.8,45,51,94,25,84,73,61,65,0,2,3.8,1021,9,0.99,62,0,10.7,2,135,4,0,18
2024-07-18T00:00:00Z,0.28,0.28,23,1116,0.8,42,43,97,30,88,74,60,64,0,0,3.8,1021,11,1,62,0,12.1,2,148,4,0,18
2024-07-19T00:00:00Z,0.21,0.2,23,1139,0.79,43,44,92,22,90,73,61,65,1.8,3,5.62,1018,9,0.97,63,2,9.6,3,177,4,0,18
2024-07-20T00:00:00Z,0.18,0.18,21,1160,0.82,55,58,91,19,81,70,61,66,0,1,5.66,1020,6,1.02,62,0,10.7,3,168,4,2,18
2024-07-21T00:00:00Z,0.21,0.21,20,1180,0.82,45,51,99,23,81,69,58,64,0,0,5.66,1022,8,1.02,60,0,11.6,2,129,3,0,18
2024-07-22T00:00:00Z,0.23,0.23,20,1199,0.83,44,45,98,24,82,70,57,63,0.1,1,5.71,1020,8,1.03,60,0,11.2,1,170,3,0,18
2024-07-23T00:00:00Z,0.25,0.26,21,1221,0.83,37,40,99,26,88,72,57,70,0,0,5.71,1019,11,1.04,61,0,11.7,1,193,2,0,18
2024-07-24T00:00:00Z,0.27,0.29,22,1243,0.84,34,38,96,28,92,76,58,64,0,0,5.71,1021,15,1.05,60,0,11.8,2,196,3,1,18
2024-07-25T00:00:00Z,0.28,0.29,22,1265,0.83,32,35,96,27,91,77,58,65,0,0,5.71,1020,17,1.03,59,0,11.8,3,174,4,1,18
2024-07-26T00:00:00Z,0.28,0.29,24,1289,0.81,36,36,81,29,90,78,63,60,0,0,5.72,1015,17,1,59,0,12,4,162,6,2,18
2024-07-27T00:00:00Z,0.27,0.27,27,1316,0.81,40,41,75,28,91,79,68,65,0,0,5.72,1010,16,1.01,62,0,11.9,5,163,6,4,18
2024-07-28T00:00:00Z,0.29,0.3,24,1341,0.86,35,36,90,30,95,79,63,67,0.1,4,5.8,1008,15,1.08,63,0,11.9,3,129,6,0,18
2024-07-29T00:00:00Z,0.3,0.32,25,1366,0.84,37,40,86,29,94,80,65,67,0,0,5.81,1010,17,1.05,63,0,12.2,2,102,4,1,18
2024-07-30T00:00:00Z,0.32,0.33,24,1390,0.83,20,23,93,30,100,81,62,67,0,0,5.81,1007,21,1.03,61,0,11.8,2,214,3,1,18
2024-07-31T00:00:00Z,0.29,0.3,25,1415,0.85,37,38,89,29,97,80,64,70,0.1,3,5.88,1010,16,1.06,64,0,11.7,2,169,5,1,18
2024-08-01T00:00:00Z,0.28,0.3,22,1437,0.84,32,37,97,28,93,77,59,68,0,0,5.89,1019,16,1.05,61,0,11.6,2,142,4,1,18
2024-08-02T00:00:00Z,0.29,0.31,24,1461,0.84,32,32,91,28,94,80,62,64,0,0,5.89,1021,18,1.05,61,0,11.8,2,169,4,1,18
2024-08-03T00:00:00Z,0.27,0.29,28,1489,0.84,33,35,72,26,94,81,70,63,0,2,5.91,1018,19,1.05,59,0,10,2,169,5,0,18
2024-08-04T00:00:00Z,0.3,0.32,22,1511,0.81,23,24,95,29,97,80,58,64,0,1,5.93,1015,21,1.01,58,0,12,3,198,5,2,18
2024-08-05T00:00:00Z,0.31,0.31,28,1539,0.81,23,25,62,28,102,85,70,64,0,1,5.96,1014,26,1.01,59,0,11.4,3,158,4,0,18
2024-08-06T00:00:00Z,0.14,0.15,23,1562,0.82,45,45,90,14,85,73,62,63,0,1,5.97,1020,10,1.02,61,0,10.8,3,68,4,2,18
2024-08-07T00:00:00Z,0.26,0.26,24,1586,0.84,41,44,91,27,91,76,62,67,0.1,3,6.02,1014,12,1.05,63,0,11.1,2,120,3,0,18
2024-08-08T00:00:00Z,0.15,0.16,19,1605,0.83,51,52,75,17,76,67,62,67,0.3,10,6.28,1022,6,1.04,59,0,10.3,3,49,5,2,18
2024-08-09T00:00:00Z,0.03,0.03,8,1614,0.84,71,75,92,3,62,58,55,55,0,3,6.3,1027,2,1.05,53,0,0.8,2,100,3,0,18
2024-08-10T00:00:00Z,0.07,0.07,11,1625,0.8,69,69,87,8,68,59,55,58,0,0,6.3,1025,3,1,54,0,8.5,2,159,3,1,18
2024-08-11T00:00:00Z,0.11,0.11,18,1642,0.82,65,66,98,13,77,65,58,65,0,1,6.32,1019,3,1.02,60,0,8,2,141,3,2,18
2024-08-12T00:00:00Z,0.11,0.11,17,1660,0.82,70,71,98,13,78,67,57,68,0.3,5,6.64,1019,3,1.03,63,0,11,2,112,4,1,18
2024-08-13T00:00:00Z,0.18,0.18,26,1685,0.83,63,64,96,19,85,74,67,71,0.1,4,6.72,1015,6,1.03,68,0,10.9,3,121,5,2,18
2024-08-14T00:00:00Z,0.21,0.22,25,1710,0.85,38,47,94,22,92,73,63,69,0,0,6.73,1013,9,1.07,64,0,10.4,2,245,4,0,18
2024-08-15T00:00:00Z,0.28,0.3,23,1733,0.85,33,34,86,28,87,74,60,60,0,1,6.75,1016,15,1.06,56,0,11.6,3,239,4,1,18
2024-08-16T00:00:00Z,0.25,0.26,23,1756,0.84,40,41,89,25,89,73,60,63,0.1,4,6.88,1017,12,1.05,59,0,10.8,2,142,4,1,18
2024-08-17T00:00:00Z,0.27,0.28,21,1777,0.84,41,41,96,27,94,77,57,69,0,1,6.9,1016,13,1.05,64,0,11.2,2,164,4,1,18
2024-08-18T00:00:00Z,0.24,0.25,27,1804,0.84,48,51,96,25,91,77,68,73,0.1,6,6.97,1015,9,1.06,68,0,10.6,3,97,5,2,18
2024-08-19T00:00:00Z,0.21,0.23,24,1828,0.83,52,55,91,23,85,74,63,67,0.1,7,7.02,1020,9,1.04,63,0,10.2,3,113,5,0,18
2024-08-20T00:00:00Z,0.24,0.25,24,1853,0.83,50,50,93,25,89,76,63,68,0,0,7.05,1019,10,1.04,65,0,10.2,3,159,4,2,18
2024-08-21T00:00:00Z,0.18,0.19,26,1878,0.82,55,55,94,18,87,75,65,69,0.1,7,7.11,1017,8,1.02,67,0,9.1,4,142,6,2,18
2024-08-22T00:00:00Z,0.24,0.24,26,1905,0.83,46,48,90,24,90,76,67,69,0.3,12,7.36,1016,11,1.04,65,0,10.1,3,140,5,2,18
2024-08-23T00:00:00Z,0.14,0.14,24,1928,0.82,63,64,94,15,83,71,64,70,0.2,4,7.59,1016,5,1.02,66,0,10,2,141,4,0,18
2024-08-24T00:00:00Z,0.27,0.28,27,1955,0.84,26,29,96,26,98,80,67,73,0,3,7.62,1013,15,1.05,66,0,10.4,2,169,4,0,18
2024-08-25T00:00:00Z,0.29,0.3,24,1979,0.82,19,23,90,27,100,83,63,71,0.1,5,7.67,1015,23,1.02,59,0,10.5,3,211,6,2,18
2024-08-26T00:00:00Z,0.26,0.27,26,2005,0.82,30,31,86,25,96,79,66,64,0.3,7,7.92,1020,17,1.02,61,0,9.7,3,199,6,1,18
2024-08-27T00:00:00Z,0.25,0.25,24,2029,0.82,47,47,96,25,89,75,62,67,0.1,3,8.01,1020,10,1.03,63,0,11.2,2,179,3,0,18
2024-08-28T00:00:00Z,0.27,0.27,24,2053,0.81,30,31,97,26,93,78,61,67,0,0,8.01,1015,16,1.01,61,0,11,3,172,5,1,18
2024-08-29T00:00:00Z,0.11,0.11,21,2074,0.8,56,59,93,10,82,73,61,69,0,1,8.03,1016,9,0.99,62,0,7.5,3,176,4,1,18
2024-08-30T00:00:00Z,0.24,0.24,18,2092,0.82,31,33,98,26,84,68,53,59,0,0,8.03,1024,10,1.02,54,0,10.7,2,187,3,1,18
2024-08-31T00:00:00Z,0.27,0.27,18,2110,0.82,26,30,97,27,89,69,49,59,0,0,8.03,1022,14,1.02,51,0,11.1,2,198,3,1,18
2024-09-01T00:00:00Z,0.26,0.26,18,2128,0.82,31,36,96,26,87,69,47,58,0,0,8.03,1024,13,1.02,52,0,10.9,2,146,4,1,18
2024-09-02T00:00:00Z,0.24,0.24,21,2149,0.8,35,38,86,26,85,70,57,58,0,0,8.03,1024,12,0.99,55,0,10.8,3,157,4,2,18
2024-09-03T00:00:00Z,0.25,0.25,21,2170,0.79,28,29,84,26,86,71,55,54,0,0,8.03,1020,15,0.99,51,0,11,4,173,5,2,18
2024-09-04T00:00:00Z,0.26,0.26,21,2191,0.79,27,28,81,26,90,73,56,56,0,0,8.03,1019,17,0.98,51,0,10.9,3,190,5,2,18
2024-09-05T00:00:00Z,0.11,0.11,16,2207,0.79,47,52,93,10,78,67,54,60,0,5,8.07,1026,8,0.98,55,0,9.5,3,232,4,2,18
2024-09-06T00:00:00Z,0.23,0.22,18,2225,0.8,29,30,98,24,87,66,45,60,0,0,8.07,1027,11,0.99,51,0,10.7,2,190,4,0,18
2024-09-07T00:00:00Z,0.22,0.22,19,2244,0.79,39,39,88,24,84,68,54,57,0,0,8.07,1022,11,0.98,54,0,10.7,3,132,4,2,18
2024-09-08T00:00:00Z,0.23,0.22,18,2262,0.79,27,28,91,23,90,71,50,56,0,0,8.07,1018,15,0.98,52,0,10.6,3,152,4,1,18
2024-09-09T00:00:00Z,0.25,0.24,21,2282,0.77,20,21,79,24,96,77,56,54,0,0,8.08,1014,21,0.95,50,0,10.7,3,186,6,2,18
2024-09-10T00:00:00Z,0.23,0.22,19,2302,0.77,22,23,77,21,93,75,53,54,0,0,8.08,1012,20,0.95,49,0,10.4,3,168,4,1,18
2024-09-11T00:00:00Z,0.24,0.23,21,2323,0.77,20,20,59,24,90,74,56,45,0,1,8.09,1010,21,0.94,43,0,10.5,4,158,6,2,18
2024-09-12T00:00:00Z,0.22,0.21,23,2346,0.75,32,32,70,23,88,74,61,59,0.2,10,8.32,1008,16,0.93,53,0,10.6,6,154,8,4,18
2024-09-13T00:00:00Z,0.22,0.21,24,2370,0.77,33,34,74,23,90,75,62,59,0,0,8.32,1009,15,0.94,56,0,10.3,4,143,6,2,18
2024-09-14T00:00:00Z,0.18,0.17,22,2393,0.74,43,43,76,18,86,72,59,62,0,0,8.32,1014,11,0.91,58,0,10.2,3,110,5,2,18
2024-09-15T00:00:00Z,0.22,0.2,24,2416,0.75,24,29,86,22,95,77,62,61,0,1,8.34,1013,17,0.92,57,0,9.9,4,145,6,2,18
2024-09-16T00:00:00Z,0.2,0.18,25,2441,0.74,22,22,89,19,95,75,64,65,0.1,3,8.46,1012,14,0.91,58,0,8.9,4,153,5,2,18
2024-09-17T00:00:00Z,0.05,0.04,15,2457,0.74,50,50,92,4,81,67,63,63,0,0,8.46,1013,5,NA,62,NA,2.7,4,165,6,4,18
2024-06-04T00:00:00Z,0.16,0,21,423,0.14,35,38,81,17,82,74,61,59,0,3,0.03,1006,15,0.03,55,0,7,3,141,5,0,21
2024-06-05T00:00:00Z,0.27,0.01,19,442,0.14,20,22,94,30,92,73,52,63,0,0,0.03,1009,16,0.03,53,0,12.8,2,201,4,0,21
2024-06-06T00:00:00Z,0.27,0.01,22,463,0.14,28,28,74,32,86,71,58,57,0,0,0.04,1015,15,0.03,49,0,12.8,2,87,4,0,21
2024-06-07T00:00:00Z,0.25,0.01,23,486,0.16,27,27,73,27,98,75,60,67,0,1,0.05,1009,14,0.06,60,0,10.3,3,170,5,0,21
2024-06-08T00:00:00Z,0.22,0.01,21,507,0.16,48,48,89,27,81,71,61,66,0.2,4,0.25,1011,8,0.06,61,0,10.6,4,122,6,0,21
2024-06-09T00:00:00Z,0.21,0.01,17,524,0.17,47,49,97,26,77,66,58,58,0,0,0.25,1018,7,0.07,56,0,10.6,2,101,3,1,21
2024-06-10T00:00:00Z,0.25,0.02,17,542,0.18,35,37,93,30,81,68,54,56,0,1,0.26,1016,11,0.1,53,0,13,3,165,6,1,21
2024-06-11T00:00:00Z,0.27,0.03,22,563,0.19,35,35,92,30,88,73,58,61,0,0,0.26,1013,14,0.1,57,0,11.8,2,189,4,0,21
2024-06-12T00:00:00Z,0.31,0.03,25,588,0.19,14,16,86,32,100,81,63,62,0,0,0.26,1008,25,0.11,54,0,12.8,3,204,5,1,21
2024-06-13T00:00:00Z,0.28,0.03,24,612,0.19,18,20,73,27,100,82,62,64,0,0,0.26,1009,24,0.1,56,0,12.2,3,151,4,1,21
2024-06-14T00:00:00Z,0.21,0.02,25,637,0.27,36,36,77,22,87,74,64,64,0.1,1,0.35,1015,12,0.22,59,0,10.1,3,112,6,2,21
2024-06-15T00:00:00Z,0.27,0.06,24,661,0.27,25,25,85,29,95,76,62,62,0,0,0.35,1007,16,0.22,58,0,12.3,2,177,4,0,21
2024-06-16T00:00:00Z,0.31,0.07,25,686,0.27,27,29,70,31,99,83,64,66,0,0,0.35,1002,23,0.22,60,0,12.7,3,176,6,1,21
2024-06-17T00:00:00Z,0.27,0.06,28,714,0.31,32,34,85,27,96,83,71,68,0,0,0.35,998,19,0.28,65,0,12.1,6,168,9,4,21
2024-06-18T00:00:00Z,0.22,0.06,23,738,0.29,44,44,68,25,80,74,67,65,0,0,0.35,1004,11,0.26,60,0,12,5,118,8,3,21
2024-06-19T00:00:00Z,0.11,0.03,13,751,0.37,60,64,81,13,72,64,55,60,0,1,0.37,1022,6,0.36,54,0,9.2,3,85,5,2,21
2024-06-20T00:00:00Z,0.26,0.1,26,776,0.41,39,40,92,28,88,76,65,67,0.5,16,0.83,1019,13,0.43,62,0,12.7,4,160,7,2,21
2024-06-21T00:00:00Z,0.02,0.01,22,798,0.41,65,65,88,3,78,70,66,65,0.1,7,0.96,1017,5,NA,63,NA,2.2,5,181,8,3,21
2024-06-22T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,247,5,1,21
2024-06-23T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,178,5,1,21
2024-06-24T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,177,4,2,21
2024-06-25T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,195,4,0,21
2024-06-26T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,63,5,2,21
2024-06-27T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,159,6,2,21
2024-06-28T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,180,5,2,21
2024-06-29T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,90,5,1,21
2024-06-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,117,5,2,21
2024-07-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,167,8,2,21
2024-07-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,145,4,0,21
2024-07-03T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,166,6,2,21
2024-07-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,165,4,1,21
2024-07-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,248,4,1,21
2024-07-06T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,170,6,1,21
2024-07-07T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,232,4,1,21
2024-07-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,194,3,1,21
2024-07-09T00:00:00Z,0.02,0,27,1218,NA,37,37,65,1,85,76,68,56,0,0,0.96,1014,17,NA,56,0,0.7,2,180,3,0,21
2024-07-10T00:00:00Z,0.3,0.02,23,1241,0.56,25,25,84,30,93,77,60,60,0,0,0.96,1015,18,0.65,56,0,12.6,2,140,3,1,21
2024-07-11T00:00:00Z,0.3,0.19,22,1262,0.56,28,29,97,30,94,77,57,65,0,0,0.96,1015,17,0.65,58,0,12.5,2,88,4,0,21
2024-07-12T00:00:00Z,0.32,0.21,24,1286,0.57,23,24,85,30,99,82,62,65,0,0,0.96,1012,24,0.65,58,0,12.7,3,136,4,2,21
2024-07-13T00:00:00Z,0.33,0.21,24,1310,0.54,24,26,74,30,101,83,61,65,0,0,0.96,1012,25,0.62,58,0,12.8,2,157,3,1,21
2024-07-14T00:00:00Z,0.3,0.19,25,1334,0.55,26,30,92,29,100,81,63,67,0,0,0.96,1013,19,0.63,62,0,12.2,3,180,6,1,21
2024-07-15T00:00:00Z,0.33,0.21,26,1360,0.52,22,22,69,29,103,86,65,65,0,0,0.96,1009,29,0.59,57,0,12.4,2,149,4,0,21
2024-07-16T00:00:00Z,0.25,0.15,27,1387,0.6,39,39,77,24,92,78,68,67,0,0,0.96,1013,14,0.69,63,0,11.2,2,89,6,0,21
2024-07-17T00:00:00Z,0.23,0.16,23,1410,0.72,44,49,96,24,85,73,61,65,0,2,1,1020,10,0.87,62,0,10.4,2,135,4,0,21
2024-07-18T00:00:00Z,0.28,0.25,23,1433,0.7,38,40,99,29,91,75,60,65,0,0,1,1020,12,0.85,62,0,12.5,2,148,4,0,21
2024-07-19T00:00:00Z,0.2,0.17,23,1456,0.66,40,41,93,21,92,74,61,66,2,3,2.96,1017,10,0.8,63,2,9.6,3,177,4,0,21
2024-07-20T00:00:00Z,0.18,0.14,21,1477,0.77,55,56,92,19,82,70,61,66,0,1,2.99,1019,6,0.94,62,0,10.8,3,168,4,2,21
2024-07-21T00:00:00Z,0.21,0.2,19,1496,0.78,44,49,100,22,81,69,57,64,0,0,2.99,1021,8,0.96,59,0,11.7,2,129,3,0,21
2024-07-22T00:00:00Z,0.22,0.21,20,1516,0.78,43,51,99,24,83,70,57,63,0.1,1,3.04,1019,8,0.96,60,0,11.3,1,170,3,0,21
2024-07-23T00:00:00Z,0.25,0.24,21,1537,0.76,36,37,100,25,89,72,56,70,0,0,3.04,1018,11,0.94,60,0,11.8,1,193,2,0,21
2024-07-24T00:00:00Z,0.28,0.26,22,1559,0.74,28,34,97,27,94,76,58,65,0,0,3.04,1019,16,0.91,60,0,11.9,2,196,3,1,21
2024-07-25T00:00:00Z,0.28,0.25,22,1581,0.72,29,32,97,27,93,77,58,65,0,0,3.04,1019,18,0.87,58,0,11.9,3,174,4,1,21
2024-07-26T00:00:00Z,0.29,0.25,24,1605,0.72,33,34,83,28,93,78,62,61,0,0,3.04,1014,18,0.88,59,0,12.1,4,162,6,2,21
2024-07-27T00:00:00Z,0.27,0.24,27,1632,0.71,37,39,76,27,93,80,68,65,0,0,3.04,1009,17,0.86,62,0,12.1,5,163,6,4,21
2024-07-28T00:00:00Z,0.29,0.25,24,1656,0.69,32,32,91,29,98,79,62,67,0,0,3.04,1007,16,0.84,63,0,12,3,129,6,0,21
2024-07-29T00:00:00Z,0.29,0.25,25,1681,0.67,34,34,88,29,97,81,65,65,0,0,3.04,1009,18,0.81,63,0,12.2,2,102,4,1,21
2024-07-30T00:00:00Z,0.31,0.25,24,1705,0.66,18,25,93,29,104,82,62,66,0,0,3.04,1006,23,0.78,60,0,12.2,2,214,3,1,21
2024-07-31T00:00:00Z,0.29,0.23,25,1730,0.65,32,33,90,29,101,81,64,70,0,0,3.04,1009,18,0.77,64,0,12.1,2,169,5,1,21
2024-08-01T00:00:00Z,0.28,0.22,22,1752,0.63,27,27,98,27,98,78,58,67,0,0,3.04,1018,18,0.74,60,0,11.9,2,142,4,1,21
2024-08-02T00:00:00Z,0.29,0.22,24,1776,0.62,29,29,91,28,98,81,62,64,0,0,3.04,1020,21,0.73,61,0,12,2,169,4,1,21
2024-08-03T00:00:00Z,0.28,0.2,28,1805,0.63,28,30,71,25,98,82,71,63,0,0,3.04,1017,21,0.74,59,0,10.2,2,169,5,0,21
2024-08-04T00:00:00Z,0.3,0.22,22,1826,0.61,20,22,96,28,100,81,58,63,0,0,3.04,1014,23,0.71,58,0,12.1,3,198,5,2,21
2024-08-05T00:00:00Z,0.3,0.22,28,1854,0.6,19,21,62,27,106,86,69,63,0,0,3.04,1013,29,0.7,58,0,11.5,3,158,4,0,21
2024-08-06T00:00:00Z,0.15,0.11,23,1877,0.69,44,45,91,15,85,73,62,63,0,0,3.04,1019,10,0.84,61,0,10.8,3,68,4,2,21
2024-08-07T00:00:00Z,0.26,0.22,24,1902,0.7,40,41,92,26,92,77,62,67,0,2,3.08,1013,13,0.85,63,0,11.1,2,120,3,0,21
2024-08-08T00:00:00Z,0.15,0.13,18,1920,0.72,53,53,75,17,75,67,62,68,0.2,3,3.26,1021,5,0.88,59,0,10.3,3,49,5,2,21
2024-08-09T00:00:00Z,0.03,0.02,8,1928,0.74,72,75,92,3,62,57,55,56,0,2,3.28,1026,2,0.91,53,0,0.8,2,100,3,0,21
2024-08-10T00:00:00Z,0.07,0.06,12,1940,0.72,68,68,88,9,69,59,55,58,0,0,3.28,1024,3,0.88,54,0,8.7,2,159,3,1,21
2024-08-11T00:00:00Z,0.11,0.1,18,1958,0.72,64,64,99,13,78,65,58,65,0,1,3.3,1018,3,0.88,61,0,8.2,2,141,3,2,21
2024-08-12T00:00:00Z,0.11,0.1,17,1975,0.73,70,72,100,14,78,67,56,68,0.4,5,3.66,1018,3,0.89,63,0,11.2,2,112,4,1,21
2024-08-13T00:00:00Z,0.18,0.16,26,2001,0.74,63,63,99,19,85,75,67,72,0.1,2,3.71,1014,6,0.9,68,0,10.8,3,121,5,2,21
2024-08-14T00:00:00Z,0.21,0.19,25,2025,0.75,38,48,96,22,92,73,63,70,0,0,3.71,1012,8,0.92,65,0,10.8,2,245,4,0,21
2024-08-15T00:00:00Z,0.27,0.24,23,2048,0.69,33,36,89,27,87,74,60,59,0,0,3.71,1015,15,0.83,56,0,11.7,3,239,4,1,21
2024-08-16T00:00:00Z,0.25,0.2,23,2071,0.7,38,39,89,25,91,74,60,63,0.1,3,3.83,1016,13,0.85,60,0,11,2,142,4,1,21
2024-08-17T00:00:00Z,0.26,0.22,21,2092,0.67,37,38,99,26,97,78,56,69,0,0,3.83,1014,15,0.81,64,0,11.2,2,164,4,1,21
2024-08-18T00:00:00Z,0.23,0.19,27,2119,0.66,47,53,98,24,91,78,68,73,0,0,3.83,1014,9,0.8,69,0,11.2,3,97,5,2,21
2024-08-19T00:00:00Z,0.21,0.17,25,2144,0.66,49,51,93,22,87,74,63,68,0,0,3.83,1019,10,0.79,63,0,10.2,3,113,5,0,21
2024-08-20T00:00:00Z,0.24,0.19,24,2168,0.66,46,47,96,25,92,77,62,69,0,0,3.83,1018,11,0.79,65,0,10.3,3,159,4,2,21
2024-08-21T00:00:00Z,0.18,0.14,26,2194,0.67,52,53,96,18,89,76,65,70,0,0,3.83,1016,9,0.8,67,0,9.3,4,142,6,2,21
2024-08-22T00:00:00Z,0.23,0.19,26,2220,0.65,41,41,92,24,94,78,67,68,0.1,2,3.95,1014,12,0.77,65,0,10.1,3,140,5,2,21
2024-08-23T00:00:00Z,0.14,0.11,24,2244,0.7,63,63,97,15,84,72,64,70,0.1,4,4.09,1015,5,0.85,67,0,10.2,2,141,4,0,21
2024-08-24T00:00:00Z,0.26,0.22,26,2270,0.66,24,28,99,25,101,81,67,73,0,0,4.09,1012,16,0.79,66,0,10.5,2,169,4,0,21
2024-08-25T00:00:00Z,0.28,0.22,24,2295,0.62,18,20,90,25,103,84,63,71,0,0,4.09,1014,25,0.74,59,0,10.4,3,211,6,2,21
2024-08-26T00:00:00Z,0.25,0.18,26,2321,0.6,27,28,88,23,99,80,66,64,0.2,6,4.32,1018,19,0.7,61,0,9.6,3,199,6,1,21
2024-08-27T00:00:00Z,0.24,0.17,24,2344,0.61,42,43,98,24,91,75,61,67,0.1,3,4.4,1019,11,0.72,64,0,11.4,2,179,3,0,21
2024-08-28T00:00:00Z,0.26,0.18,23,2368,0.56,28,28,99,24,96,79,61,67,0,0,4.4,1014,17,0.65,61,0,11,3,172,5,1,21
2024-08-29T00:00:00Z,0.11,0.07,22,2390,0.58,54,54,94,10,84,73,61,69,0,1,4.41,1015,9,0.67,62,0,7.8,3,176,4,1,21
2024-08-30T00:00:00Z,0.23,0.15,19,2409,0.56,28,29,100,24,85,68,52,60,0,0,4.41,1023,11,0.64,53,0,10.8,2,187,3,1,21
2024-08-31T00:00:00Z,0.25,0.16,18,2427,0.53,23,25,98,25,92,70,48,59,0,0,4.41,1021,16,0.6,51,0,11.2,2,198,3,1,21
2024-09-01T00:00:00Z,0.24,0.14,18,2445,0.5,28,29,97,24,90,69,46,58,0,0,4.41,1023,14,0.56,52,0,11,2,146,4,1,21
2024-09-02T00:00:00Z,0.23,0.13,21,2466,0.49,32,34,88,24,88,71,57,58,0,0,4.41,1022,13,0.55,55,0,10.9,3,157,4,2,21
2024-09-03T00:00:00Z,0.24,0.13,20,2487,0.47,25,26,86,24,90,72,55,54,0,0,4.41,1018,16,0.51,51,0,10.9,4,173,5,2,21
2024-09-04T00:00:00Z,0.24,0.12,21,2508,0.43,23,23,82,24,94,74,56,55,0,0,4.41,1018,19,0.46,51,0,10.8,3,190,5,2,21
2024-09-05T00:00:00Z,0.11,0.05,16,2523,0.44,47,55,94,10,78,67,54,60,0,0,4.41,1025,9,0.47,55,0,9.6,3,232,4,2,21
2024-09-06T00:00:00Z,0.21,0.1,18,2541,0.39,25,25,99,22,91,66,44,60,0,0,4.41,1026,12,0.4,51,0,10.5,2,190,4,0,21
